Method,Name,Error,Occurrences
GET,/api/cart/cart/anonymous-1084,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-795,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1206/HPTD/2,[Errno 104] Connection reset by peer,1
GET,/api/shipping/calc/4382739,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/4382739,1
GET,/api/cart/cart/anonymous-1004,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-948/HPTD/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-990,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-631/EPE/1,[Errno 104] Connection reset by peer,1
POST,/api/user/login,[Errno 104] Connection reset by peer,43
GET,/api/shipping/cities/jp,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/jp,13
GET,/api/catalogue/product/UHJ,[Errno 104] Connection reset by peer,12
GET,/api/cart/cart/anonymous-925,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/UHJ,Remote end closed connection without response,4
GET,/api/cart/update/anonymous-896/RMC/2,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/HPTD,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-779/Watson/1,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/Watson/3,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-692/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/fi,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/fi,11
GET,/api/catalogue/product/EPE,Remote end closed connection without response,6
GET,/api/cart/add/anonymous-1073/UHJ/1,Remote end closed connection without response,1
GET,/api/shipping/calc/5089708,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/5089708,1
PUT,/api/ratings/api/rate/SHCE/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-784/EPE/2,[Errno 104] Connection reset by peer,1
POST,/api/shipping/confirm/anonymous-11,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/confirm/anonymous-11,1
GET,/api/cart/add/anonymous-672/SHCE/1,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/SHCE,[Errno 104] Connection reset by peer,10
GET,/api/cart/cart/anonymous-1248,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/ca,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/ca,13
POST,/api/shipping/confirm/anonymous-4,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/confirm/anonymous-4,1
GET,/api/cart/cart/anonymous-779,404 Client Error: Not Found for url: http://20.117.80.194/api/cart/cart/anonymous-779,1
GET,/api/ratings/api/fetch/RED,[Errno 104] Connection reset by peer,8
GET,/api/cart/cart/anonymous-935,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/de,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/de,20
GET,/api/cart/update/anonymous-687/HPTD/2,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/pt,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/pt,17
GET,/api/cart/update/anonymous-884/RED/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1111/Watson/1,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/in,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/in,16
GET,/api/ratings/api/fetch/STAN-1,[Errno 104] Connection reset by peer,9
GET,/api/shipping/cities/it,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/it,11
GET,/api/cart/update/anonymous-625/SHCE/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1094/Watson/2,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/es,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/es,20
GET,/api/cart/update/anonymous-828/HPTD/2,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-996,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/HPTD/3,[Errno 104] Connection reset by peer,2
GET,/api/cart/update/anonymous-1095/RED/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1128,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1530/EPE/1,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/ru,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/ru,13
GET,/api/cart/update/anonymous-908/UHJ/2,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-658/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-967,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1511/UHJ/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1067,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1053/EPE/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1204,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1351,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1048,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-988,Remote end closed connection without response,1
GET,/api/shipping/cities/hu,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/hu,7
GET,/api/cart/add/anonymous-1306/SHCE/1,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/Watson/5,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-776/STAN-1/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1144/EPE/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1079,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/Watson/4,[Errno 104] Connection reset by peer,3
GET,/api/catalogue/categories,Remote end closed connection without response,48
GET,/api/cart/add/anonymous-1395/EPE/1,Remote end closed connection without response,1
GET,/api/shipping/cities/au,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/au,11
GET,/api/shipping/cities/fr,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/fr,7
GET,/api/catalogue/product/RMC,Remote end closed connection without response,2
GET,/api/shipping/calc/5081869,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/5081869,1
GET,/api/cart/cart/anonymous-1056,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-984/RMC/1,Remote end closed connection without response,1
GET,/api/shipping/calc/3304139,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/3304139,1
GET,/api/cart/update/anonymous-1354/HPTD/2,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/RED,Remote end closed connection without response,5
GET,/api/cart/cart/anonymous-1107,Remote end closed connection without response,1
GET,/api/catalogue/product/UHJ,Remote end closed connection without response,3
GET,/api/cart/cart/anonymous-1065,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/SHCE/3,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-768,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-904/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-703/RMC/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1178/RMC/2,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1005,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-927/Watson/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-627/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1119/Watson/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1111/EMM/2,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-759/Watson/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1277,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-734/STAN-1/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1010,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-821/UHJ/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1376,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1455/EPE/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1344,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-858/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-973/EPE/2,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/products,Remote end closed connection without response,30
GET,/api/shipping/calc/3201500,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/3201500,1
GET,/api/cart/add/anonymous-1488/STAN-1/1,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1181/UHJ/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-959/RED/1,Remote end closed connection without response,1
GET,/api/catalogue/products,[Errno 104] Connection reset by peer,20
GET,/api/cart/cart/anonymous-1246,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/product/HPTD,Remote end closed connection without response,2
PUT,/api/ratings/api/rate/RMC/5,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1231/Watson/2,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1106/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1211/Watson/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-874,Remote end closed connection without response,1
POST,/api/user/login,Remote end closed connection without response,25
PUT,/api/ratings/api/rate/UHJ/4,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1314,[Errno 104] Connection reset by peer,1
GET,/api/shipping/calc/3849010,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/3849010,1
GET,/api/cart/cart/anonymous-1025,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1083/EPE/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-746/HPTD/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1051,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-913,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/RMC,Remote end closed connection without response,8
GET,/api/catalogue/product/RMC,[Errno 104] Connection reset by peer,10
GET,/api/cart/cart/anonymous-801,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/EPE,[Errno 104] Connection reset by peer,11
GET,/api/ratings/api/fetch/EPE,Remote end closed connection without response,6
GET,/api/cart/update/anonymous-643/UHJ/2,Remote end closed connection without response,1
GET,/api/catalogue/product/RED,[Errno 104] Connection reset by peer,3
GET,/api/cart/cart/anonymous-865,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/EMM,Remote end closed connection without response,7
GET,/api/cart/add/anonymous-1320/HPTD/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-749/STAN-1/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1522,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1055/STAN-1/2,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/STAN-1/5,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-707/SHCE/1,Remote end closed connection without response,1
GET,/api/shipping/cities/br,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/br,9
GET,/api/cart/add/anonymous-856/UHJ/1,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/UHJ/5,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1230/RMC/2,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/RED/3,Remote end closed connection without response,2
GET,/api/cart/update/anonymous-1447/Watson/2,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1305,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1163/RMC/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1375/RED/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1260/UHJ/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-975/RMC/2,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/product/STAN-1,[Errno 104] Connection reset by peer,10
GET,/api/cart/update/anonymous-954/RMC/2,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/product/Watson,[Errno 104] Connection reset by peer,6
GET,/,[Errno 104] Connection reset by peer,54
PUT,/api/ratings/api/rate/HPTD/3,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1033,[Errno 104] Connection reset by peer,1
GET,/api/shipping/cities/at,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/at,13
GET,/api/cart/cart/anonymous-1387,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-959/EMM/1,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/Watson/3,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/RED/2,[Errno 104] Connection reset by peer,2
GET,/api/cart/cart/anonymous-1218,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1220/HPTD/1,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-891,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1086,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-950/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-636/RMC/2,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/Watson,[Errno 104] Connection reset by peer,10
GET,/api/cart/add/anonymous-931/STAN-1/1,Remote end closed connection without response,1
GET,/api/shipping/cities/ro,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/cities/ro,16
GET,/api/cart/add/anonymous-1132/RED/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-733/RMC/2,[Errno 104] Connection reset by peer,1
GET,/api/shipping/calc/3949992,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/3949992,1
GET,/api/shipping/codes,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/codes,780
GET,/api/cart/update/anonymous-949/HPTD/2,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/EMM,[Errno 104] Connection reset by peer,13
GET,/api/cart/cart/anonymous-813,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/product/EMM,Remote end closed connection without response,3
GET,/api/cart/cart/anonymous-817,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/EPE/4,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1473,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/UHJ/2,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-1326/EMM/2,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-845/SHCE/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-876/Watson/2,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/RMC,[Errno 104] Connection reset by peer,13
GET,/api/cart/update/anonymous-1266/EPE/2,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1475,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/HPTD,[Errno 104] Connection reset by peer,8
GET,/api/cart/cart/anonymous-737,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-1068/STAN-1/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1019,[Errno 104] Connection reset by peer,1
PUT,/api/ratings/api/rate/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/STAN-1,Remote end closed connection without response,8
GET,/api/cart/cart/anonymous-1007,[Errno 104] Connection reset by peer,1
GET,/api/ratings/api/fetch/SHCE,Remote end closed connection without response,4
GET,/api/shipping/calc/3930783,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/3930783,1
GET,/api/shipping/calc/4572069,504 Server Error: Gateway Time-out for url: http://20.117.80.194/api/shipping/calc/4572069,1
GET,/api/cart/add/anonymous-1280/RMC/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1208,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1275/EMM/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-966/UHJ/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-892/RMC/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-808/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/cart/anonymous-1350,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-836/EMM/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1199/RMC/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1027,[Errno 104] Connection reset by peer,1
GET,/api/cart/update/anonymous-620/Watson/2,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/product/EPE,[Errno 104] Connection reset by peer,8
GET,/api/cart/update/anonymous-642/RED/2,[Errno 104] Connection reset by peer,1
GET,/api/catalogue/product/HPTD,[Errno 104] Connection reset by peer,4
GET,/api/cart/update/anonymous-1243/EPE/2,[Errno 104] Connection reset by peer,1
GET,/api/cart/add/anonymous-1255/EMM/1,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-718/HPTD/1,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/Watson/2,[Errno 104] Connection reset by peer,1
