Method,Name,Error,Occurrences
POST,/api/payment/pay/anonymous-47,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-47,1
GET,/api/shipping/cities/ru,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/ru,3
GET,/api/cart/cart/anonymous-832,Remote end closed connection without response,1
GET,/api/shipping/cities/es,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/es,1
GET,/api/shipping/cities/hu,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/hu,1
POST,/api/payment/pay/anonymous-46,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-46,1
GET,/api/cart/add/anonymous-735/UHJ/1,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1033/RED/1,Remote end closed connection without response,1
GET,/api/shipping/calc/4375490,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/calc/4375490,1
POST,/api/payment/pay/anonymous-674,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-44,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-44,1
GET,/api/shipping/calc/3208351,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/calc/3208351,1
GET,/api/catalogue/categories,Remote end closed connection without response,13
GET,/api/catalogue/product/RMC,Remote end closed connection without response,2
GET,/api/ratings/api/fetch/RED,Remote end closed connection without response,8
GET,/api/catalogue/product/UHJ,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-853/EPE/1,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1359/RMC/1,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1165/RMC/1,Remote end closed connection without response,1
GET,/api/shipping/cities/se,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/se,1
GET,/api/cart/add/anonymous-1354/RED/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-49,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-49,1
GET,/api/catalogue/products,Remote end closed connection without response,15
GET,/api/cart/cart/anonymous-1193,Remote end closed connection without response,1
GET,/api/shipping/calc/5377299,Remote end closed connection without response,1
GET,/api/catalogue/product/HPTD,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1036/RMC/1,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-736/Watson/2,Remote end closed connection without response,1
POST,/api/user/login,Remote end closed connection without response,10
GET,/api/shipping/cities/dk,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-769/RED/2,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/RMC,Remote end closed connection without response,2
POST,/api/payment/pay/anonymous-45,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-45,1
GET,/api/ratings/api/fetch/EPE,Remote end closed connection without response,2
GET,/api/cart/cart/anonymous-1166,Remote end closed connection without response,1
GET,/api/shipping/cities/ca,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/ca,1
POST,/api/payment/pay/anonymous-763,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1422/STAN-1/1,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/EMM,Remote end closed connection without response,4
GET,/api/cart/cart/anonymous-971,Remote end closed connection without response,1
GET,/api/catalogue/product/STAN-1,Remote end closed connection without response,3
GET,/api/shipping/calc/4569177,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-854/EPE/1,Remote end closed connection without response,1
GET,/api/shipping/cities/nl,Remote end closed connection without response,2
GET,/api/cart/update/anonymous-718/EPE/2,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-742/Watson/2,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1304,Remote end closed connection without response,1
GET,/api/shipping/cities/hu,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-737/Watson/2,Remote end closed connection without response,1
GET,/api/shipping/calc/4027898,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-30,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-30,1
GET,/api/shipping/cities/fr,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/fr,2
GET,/api/catalogue/product/EMM,Remote end closed connection without response,3
GET,/api/shipping/calc/5083589,Remote end closed connection without response,1
POST,/api/shipping/confirm/anonymous-57,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/confirm/anonymous-57,1
GET,/api/cart/add/anonymous-1110/RED/1,Remote end closed connection without response,1
GET,/api/ratings/api/fetch/STAN-1,Remote end closed connection without response,5
POST,/api/payment/pay/anonymous-1211,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-52,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-52,1
GET,/api/ratings/api/fetch/SHCE,Remote end closed connection without response,2
GET,/api/cart/cart/anonymous-864,Remote end closed connection without response,1
GET,/api/shipping/calc/3981763,Remote end closed connection without response,1
GET,/api/shipping/cities/it,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/it,1
GET,/api/shipping/calc/4049851,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/calc/4049851,1
POST,/api/payment/pay/anonymous-35,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-35,1
GET,/api/shipping/calc/3439648,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1408/EPE/1,Remote end closed connection without response,1
GET,/api/shipping/calc/3914595,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-36,429 Client Error: TOO MANY REQUESTS for url: http://20.108.247.111/api/payment/pay/anonymous-36,1
GET,/api/shipping/calc/3203266,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-768/RED/2,Remote end closed connection without response,1
GET,/api/shipping/cities/jp,Remote end closed connection without response,1
GET,/api/shipping/codes,Remote end closed connection without response,7
GET,/api/shipping/cities/us,504 Server Error: Gateway Time-out for url: http://20.108.247.111/api/shipping/cities/us,1
