Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1641115251,1000,,Aggregated,39.700000,39.700000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34604,34604,21001.07384799776,21009.90556926931,21001.07384799776,21143.271289998665,0.0
1641115252,1000,,Aggregated,38.400000,38.400000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34637,34637,21001.07384799776,21009.90910246526,21001.07384799776,21143.271289998665,0.0
1641115253,1000,,Aggregated,38.300000,38.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34665,34665,21001.07384799776,21009.91909151969,21001.07384799776,21143.271289998665,0.0
1641115254,1000,,Aggregated,37.300000,37.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34706,34706,21001.07384799776,21009.925095567385,21001.07384799776,21143.271289998665,0.0
1641115255,1000,,Aggregated,36.000000,36.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34746,34746,21001.07384799776,21009.935555484593,21001.07384799776,21143.271289998665,0.0
1641115256,1000,,Aggregated,36.600000,36.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34785,34785,21001.07384799776,21009.93494130165,21001.07384799776,21143.271289998665,0.0
1641115257,1000,,Aggregated,37.100000,37.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34822,34822,21001.07384799776,21009.933587818185,21001.07384799776,21143.271289998665,0.0
1641115258,1000,,Aggregated,36.600000,36.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34865,34865,21001.07384799776,21009.930831940048,21001.07384799776,21143.271289998665,0.0
1641115259,1000,,Aggregated,37.100000,37.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34896,34896,21001.07384799776,21009.928821819634,21001.07384799776,21143.271289998665,0.0
1641115260,1000,,Aggregated,36.300000,36.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34930,34930,21001.07384799776,21009.92694830838,21001.07384799776,21143.271289998665,0.0
1641115261,1000,,Aggregated,35.300000,35.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,34964,34964,21001.07384799776,21009.925397527662,21001.07384799776,21143.271289998665,0.0
1641115262,1000,,Aggregated,35.600000,35.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,35010,35010,21001.07384799776,21009.924213653965,21001.07384799776,21143.271289998665,0.0
