Method,Name,Error,Occurrences
GET,/api/shipping/calc/3338266,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/3338266,1
POST,/api/payment/pay/anonymous-71,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-71,1
POST,/api/payment/pay/anonymous-70,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-70,1
GET,/api/shipping/calc/3187409,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/3187409,1
GET,/api/cart/add/anonymous-1595/RMC/1,Remote end closed connection without response,1
GET,/api/catalogue/categories,Remote end closed connection without response,3
GET,/api/cart/add/anonymous-927/SHCE/1,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1010,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-852/SHCE/2,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-32,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-32,1
GET,/api/catalogue/product/RMC,Remote end closed connection without response,2
GET,/api/shipping/calc/4563036,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/4563036,1
PUT,/api/ratings/api/rate/EMM/3,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1065,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-65,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-65,1
GET,/api/ratings/api/fetch/RED,Remote end closed connection without response,2
GET,/api/catalogue/product/UHJ,Remote end closed connection without response,2
GET,/api/cart/cart/anonymous-1403,Remote end closed connection without response,1
GET,/api/shipping/cities/gb,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/gb,4
POST,/api/payment/pay/anonymous-58,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-58,1
POST,/api/payment/pay/anonymous-42,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-42,1
GET,/api/shipping/calc/3769015,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/3769015,1
GET,/api/cart/add/anonymous-989/RMC/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-54,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-54,1
GET,/api/catalogue/products,Remote end closed connection without response,1
GET,/api/shipping/cities/se,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/se,3
PUT,/api/ratings/api/rate/RMC/4,Remote end closed connection without response,1
GET,/api/catalogue/product/HPTD,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-1200/HPTD/1,Remote end closed connection without response,1
GET,/api/shipping/calc/4559237,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/4559237,1
POST,/api/payment/pay/anonymous-55,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-55,1
POST,/api/payment/pay/anonymous-56,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-56,1
GET,/api/cart/add/anonymous-834/Watson/1,Remote end closed connection without response,1
POST,/api/user/login,Remote end closed connection without response,41
GET,/api/cart/add/anonymous-1588/EPE/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-33,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-33,1
GET,/api/cart/update/anonymous-1100/EPE/2,Remote end closed connection without response,1
GET,/api/shipping/calc/5375413,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/5375413,1
GET,/api/ratings/api/fetch/EPE,Remote end closed connection without response,1
GET,/api/shipping/calc/5385113,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/5385113,1
POST,/api/payment/pay/anonymous-40,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-40,1
GET,/api/ratings/api/fetch/EMM,Remote end closed connection without response,3
POST,/api/payment/pay/anonymous-37,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-37,1
POST,/api/payment/pay/anonymous-50,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-50,1
GET,/api/cart/cart/anonymous-994,Remote end closed connection without response,1
GET,/api/cart/update/anonymous-870/EMM/2,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-62,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-62,1
POST,/api/payment/pay/anonymous-29,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-29,1
GET,/api/shipping/codes,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/codes,793
GET,/api/catalogue/product/STAN-1,Remote end closed connection without response,2
GET,/api/shipping/cities/no,Remote end closed connection without response,2
POST,/api/payment/pay/anonymous-69,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-69,1
GET,/api/cart/add/anonymous-1168/SHCE/1,Remote end closed connection without response,1
GET,/api/shipping/cities/at,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/at,4
GET,/api/cart/add/anonymous-986/SHCE/1,Remote end closed connection without response,1
GET,/api/shipping/cities/tr,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/tr,2
GET,/api/shipping/cities/bg,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/bg,2
GET,/api/cart/update/anonymous-1463/Watson/2,Remote end closed connection without response,1
GET,/api/shipping/cities/ch,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-60,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-60,1
GET,/api/shipping/cities/ru,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/ru,9
GET,/api/cart/cart/anonymous-851,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-1399,Remote end closed connection without response,1
PUT,/api/ratings/api/rate/UHJ/5,Remote end closed connection without response,1
GET,/api/shipping/cities/ru,500 Server Error:  for url: http://20.117.156.190/api/shipping/cities/ru,2
GET,/api/shipping/cities/ch,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/ch,1
GET,/api/cart/cart/anonymous-931,Remote end closed connection without response,1
GET,/api/shipping/calc/3844782,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/3844782,1
GET,/api/catalogue/product/EMM,Remote end closed connection without response,4
POST,/api/payment/pay/anonymous-27,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-27,1
GET,/api/shipping/codes,500 Server Error:  for url: http://20.117.156.190/api/shipping/codes,1
GET,/api/shipping/calc/3195957,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/3195957,1
GET,/api/shipping/calc/5077012,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/calc/5077012,1
GET,/api/ratings/api/fetch/STAN-1,Remote end closed connection without response,2
GET,/api/ratings/api/fetch/SHCE,Remote end closed connection without response,1
GET,/api/cart/cart/anonymous-805,Remote end closed connection without response,1
GET,/api/cart/add/anonymous-857/RED/1,Remote end closed connection without response,1
POST,/api/payment/pay/anonymous-38,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-38,1
GET,/api/cart/cart/anonymous-1197,Remote end closed connection without response,1
GET,/api/shipping/cities/br,504 Server Error: Gateway Time-out for url: http://20.117.156.190/api/shipping/cities/br,2
POST,/api/payment/pay/anonymous-45,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-45,1
POST,/api/payment/pay/anonymous-47,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-47,1
GET,/api/shipping/codes,Remote end closed connection without response,15
POST,/api/payment/pay/anonymous-44,429 Client Error: TOO MANY REQUESTS for url: http://20.117.156.190/api/payment/pay/anonymous-44,1
GET,/api/cart/cart/anonymous-997,Remote end closed connection without response,1
